state_fips,county_fips,median_household_income,pct_households_below_poverty,pct_pop_over_65,pct_pop_uninsured,pct_pop_using_public_transit,pop_density
37,169,46169,11.5,19.8,13,0,101.53575237
37,171,41068,11.4,19.7,12.8,0.5,134.49000846
37,173,36773,12.1,19.2,21.5,0,27.042314753
37,175,46629,10.9,29,14.5,0.1,90.880676848
37,177,35472,18.6,21.3,16.4,0.4,10.276999845
37,179,75397,6.5,12,9.4,0.5,379.08988838
37,181,37282,18,17.4,10.5,0,176.44596321
37,183,76956,6.5,10.9,8.9,1.1,1331.7237897
37,185,35962,12.5,23.6,13.1,0.1,45.9511292
37,187,35512,18.3,22.8,11.9,0,33.418969015
37,189,45268,10.1,15.2,8.8,2.4,179.80064953
37,191,42192,17,15.6,13.2,0.4,222.29064897
37,193,40829,15.4,20.5,11.1,0.1,90.667151638
37,195,42850,16.3,17,12.8,0.2,222.55826689
37,197,42876,11.9,19.1,12.2,0,112.4582325
37,199,39888,14.8,24.8,12.5,0,57.803747003
38,1,54875,5,23.4,7,0,2.2439446909
38,3,57064,6.4,21.2,5.9,1.1,6.9826302577
38,5,44313,24.9,13.1,11.7,0.6,4.9202224485
38,7,92604,6.2,15.9,4.4,1.8,0.8080185878
38,9,59882,6.2,22.4,3.8,0,3.7653365145
38,11,65063,3.6,20.1,5.4,0.3,2.6028380851
38,13,74931,4.9,15.4,6.8,0,1.9165435738
38,15,69719,4.8,15.2,5.5,0.3,58.569438582
38,17,62031,6,11.3,6.1,0.8,103.07635096
38,19,67591,4.7,26.9,4.6,0,2.526436758
38,21,60918,4.3,21.1,4.2,0.8,4.3058137771
38,23,60074,7.1,26.8,7.6,0,1.7955742141
38,25,70500,6.7,16.1,19.7,0.4,2.2026478757
38,27,51563,10.7,23.1,6.4,0,3.6287835623
38,29,51029,6.1,29.7,5.3,0.1,2.1463537588
38,31,60613,5.3,22.3,6.3,0.2,5.062455206
38,33,56087,3,21.6,10.5,0,1.7594426897
38,35,51951,9,11.9,6.7,0.9,48.35661488
38,37,50962,9.1,29,5,0,1.3705126727
38,39,52794,3,28.9,4.1,0.2,3.1482178371
38,41,56761,6.6,24,8.8,0.8,2.2071308895
38,43,57734,10.6,19.6,14.2,0.6,1.8355932571
38,45,59426,9.3,24.5,5.1,0,3.5305251505
38,47,58144,6.1,29.8,2.1,0.4,1.8637942708
38,49,62637,7,19.9,4.9,0,3.0657294702
38,51,50739,5.5,31.3,3.7,0.2,2.5621736828
38,53,80732,8.2,9,16.8,0.7,5.4432148968
38,55,65648,5,22.4,5,0.5,4.4781226172
38,57,79890,5.9,17.6,14,0.1,7.8511219771
38,59,67584,5,15.5,5.5,0,16.285476694
38,61,70678,5.9,11.1,15.9,0.8,5.7772635601
38,63,48798,7.1,27.6,8.2,0.1,2.9323241254
38,65,68333,5.5,24,9,0,2.7117793628
38,67,64962,4.1,21.9,6.6,0,6.0794980653
38,69,48802,14.1,23.2,3.5,0,3.9036233971
38,71,57313,6.1,18.9,6.1,0.9,9.717556674
38,73,61810,1.6,21.1,2.6,0,6.0500494685
38,75,68182,2.2,17.9,3.9,0.6,2.652564885
38,77,61990,5,16.8,3.5,0,11.267876644
38,79,39884,23.8,10.9,25.1,0.1,15.700671564
38,81,67200,2.3,21.5,4.1,0.2,4.5405655376
38,83,49261,10.2,28,6.3,0,1.352566361
38,85,40862,30.5,7.6,31.8,0.4,3.8663624335
38,87,63942,3.2,27.3,1.8,0,0.6171496478
38,89,75708,5.7,12.8,9.1,1,23.588801262
38,91,65848,3.3,23.4,5.6,0.3,2.6539618012
38,93,57642,7.9,18.3,7.4,0.2,9.3181363293
38,95,53696,8.3,23.3,11.1,0.4,2.1357994531
38,97,62870,3.6,18.9,4.9,0.2,9.3239016358
38,99,54414,5.6,20.6,5.6,0.2,8.3028581594
38,101,67753,4.9,12,6.4,0.5,33.603256116
38,103,57989,2.8,26.9,2.7,0,3.0176315294
38,105,86575,4.4,9.2,11.7,0.3,18.092542376
39,1,36894,16.6,16.9,8.7,0.5,47.438873099
39,3,50552,10.4,16.7,6.7,0.6,254.28582804
39,5,52730,8,17.9,8.7,0.4,126.45126569
39,7,44823,14.2,18.1,9.2,0.5,138.50558787
39,9,37778,17.4,12.1,6.3,0.8,129.71315915
39,11,61758,6.9,17.4,4.1,0.1,113.745286
39,13,49361,9,19.8,6,0.5,125.921388
39,15,52356,12.1,17.4,7.5,0.1,88.633628207
39,17,63358,8.3,14,5.8,0.5,821.24422469
39,19,52394,9.9,20.2,9.2,0,68.204307406
39,21,57103,8.6,17.8,5.6,0,90.642221337
39,23,48502,11.4,18.7,6.8,0.8,337.84492931
39,25,64822,6.6,15.2,5.7,0.4,456.57870505
39,27,51354,10.1,16.1,5.9,0.4,102.69035818
39,29,46306,10.5,19.3,7.2,0.3,191.53930458
39,31,44491,10.8,18.5,11,0.4,64.898306838
39,33,42892,10.5,20.1,6.2,0.2,103.27400791
39,35,48435,13.7,17.3,6,4.6,2701.4936537
39,37,52691,6.4,18.9,5.9,0.4,85.458901208
39,39,57665,7.9,17.6,5.6,0.3,92.567806459
39,41,104322,3,12.7,3.9,0.2,472.01280004
39,43,52270,8.8,20.8,5,1.2,295.43396577
39,45,66175,7,15.1,5.1,0.4,312.39289873
39,47,46478,12.8,17,7.4,0.6,70.19621917
39,49,58762,11.7,11.4,8.1,2.3,2473.1942743
39,51,60231,6.9,16.7,4.5,0.4,103.90010953
39,53,42113,17.1,18,10.6,0.2,64.085817031
39,55,79956,4,19.1,8.8,0.4,233.94676271
39,57,67109,8.5,16.3,4.5,0.4,408.43064059
39,59,43975,16,18.7,7.6,0.2,74.436982464
39,61,54976,11.5,14.7,6.2,3.6,2016.4246124
39,63,55644,7.6,16.2,4.8,0.6,142.63018728
39,65,48773,12.5,15.2,9,0,66.690088634
39,67,48462,11.1,20.4,9.2,0.1,37.382149104
39,69,59083,6.8,17.6,3.6,0.4,64.916674805
39,71,43297,15.5,17.6,8.6,0.4,78.037021703
39,73,50000,9.7,18.3,7,1,67.083076061
39,75,62111,8.4,13,39.5,0.2,104.03441376
39,77,51559,10.2,16.3,7.6,0.7,118.54863142
39,79,45340,15.4,16.4,9.9,0.2,77.116814064
39,81,44819,12.6,20.6,5.9,0.5,160.06153277
39,83,55131,9.8,17.2,9.3,0.5,118.59439775
39,85,63475,5.4,18.9,5.1,0.9,1003.8327763
39,87,44372,14.9,18.2,5.9,0.1,131.15757201
39,89,62715,7.8,15.8,6.4,0.3,259.16185882
39,91,55150,9.7,17,7.9,0.2,99.609680758
39,93,56965,10.1,17.3,5.1,0.5,630.77076244
39,95,46924,14.5,15.4,6.2,1.7,1261.1260995
39,97,65264,7.1,14.9,6.9,0.3,96.028141938
39,99,44682,13.7,20,5.4,1.3,555.73386662
39,101,45464,11.5,17.1,6,1,161.19786926
39,103,74243,4.5,16.7,4.2,0.3,426.48703678
39,105,43591,16.8,19,7.7,0.4,53.259514452
39,107,59417,4.1,17,4.1,0.4,89.031394041
39,109,57544,6.4,18,5.4,0.3,263.18253318
39,111,43956,12.5,22.7,6.8,1.9,29.961166323
39,113,49314,13.4,17.3,7,2.6,1152.0393866
39,115,41731,15.8,19.9,8.5,0.4,34.839325289
39,117,56010,7.1,16.1,6.4,1.2,86.986162943
39,119,45276,12.5,17.1,6.2,0.3,129.73521066
39,121,47456,9,25.9,7,0.4,36.240107909
39,123,57918,6.8,23.6,4.2,1,159.10019022
39,125,51933,7.6,17.8,6.3,0,44.837747104
39,127,48811,14.6,15.9,5.2,0.8,88.578059893
39,129,62214,8.9,15.1,6.5,0.1,116.62750047
39,131,43729,14.1,17.4,8.6,0.6,63.07778965
39,133,56618,8.5,15.4,5.8,0.6,333.32935278
39,135,55374,8.7,18.2,6.2,0.1,96.368359631
39,137,62001,5.3,16.5,3.1,0.6,70.171815753
39,139,47346,10.1,18.9,7.9,1.1,244.65823607
39,141,48403,12.8,15.7,6.5,0.8,111.24118125
39,143,51701,10.2,17.8,5.4,1,143.34021742
39,145,39731,17.8,17.3,6.3,0.2,123.41902648
39,147,49936,10.5,17,4.7,0.5,100.13676504
39,149,61042,7,15.5,4.1,0.2,119.18202353
39,151,52190,10,18.6,5.6,1.3,644.18021868
39,153,55448,9.4,17,5.9,1.7,1310.6276681
39,155,45975,13.3,20.4,7.3,0.5,320.30123638
39,157,51170,9.9,18.9,8.7,0.3,162.11111658
39,159,82775,4.5,11.7,4.6,0.8,136.63334929
39,161,52754,7.1,18.1,5.7,0.1,69.10612716
39,163,42114,14.2,16.4,9.5,0.4,31.732290399
39,165,83330,3.4,13.6,4.2,0.4,584.76648345
39,167,48572,11.2,20,6.8,0.3,94.799776992
39,169,56348,8.9,16.8,12.9,0.2,208.55959709
39,171,49491,9.3,18,5.5,0.7,87.224875515
39,173,59789,6,14.5,4.4,0.3,211.95638054
39,175,52940,5.7,18.4,5.8,0.2,53.509739625
40,1,32986,23.2,15.3,26.7,0.2,38.675265348
40,3,59569,5.4,18.7,10.8,0.1,6.5800034933
40,5,38821,16,18.7,17.5,0.1,14.104314454
40,7,51996,9.2,18.9,12.3,0.5,2.9264326952
40,9,48725,7.8,13.1,14.6,0.2,24.242545326
40,11,50391,8.5,18,12.5,0.1,10.155220818
40,13,43245,11.2,17.5,16.8,0.3,53.077612087
40,15,44588,16,16.4,19,0.5,22.509817603
40,17,71157,5.7,12.6,10.1,0.2,165.41304517
40,19,49216,12.4,16.1,15.4,0.3,58.514844004
40,21,40936,13.5,16,22.9,0.5,64.962516427
40,23,32129,22.8,19.9,24.8,0.6,19.046911192
40,25,46071,12,24.4,13.7,0,1.1646992495
40,27,62863,7.4,12.6,9.8,0.4,527.13525714
40,29,40000,18.9,20.2,22.6,0.2,10.633364459
40,31,52227,11.5,11.9,13.1,1.1,112.91607784
40,33,51623,12.9,19.3,15.6,0,8.9562140134
40,35,41701,13.8,19.4,16.3,0.2,18.577400412
40,37,49578,12.2,17,12.6,0.3,75.29799072
40,39,48884,11.3,13.5,15,0.1,29.332133511
40,41,39742,14,24.2,19.2,0.1,58.275503266
40,43,50037,11.7,18.6,18.4,0,4.8927868654
40,45,52705,10.2,21.3,13.6,0,3.1336357096
40,47,51332,11.1,15.7,13.1,0.4,57.68122497
40,49,45066,10.6,17.5,15.6,0.2,34.547662166
40,51,58177,8.3,15.5,11.8,0.1,50.733254135
40,53,56287,6.6,20.7,7.9,0,4.3297962235
40,55,38322,14.7,17.7,18,0,8.9350255753
40,57,41607,11.6,18.6,13.3,0,4.9380365263
40,59,50114,9.9,17.5,13.5,0.6,3.5509896953
40,61,39375,14.5,19.7,18.5,0,21.894379055
40,63,39265,13.8,18.6,20.4,0.2,16.50620984
40,65,45757,14,14.6,13.4,0,30.561168181
40,67,37319,17.4,19.8,18.6,0,7.9082356423
40,69,40077,14.1,18.7,18.2,0.2,17.238194327
40,71,45426,13.2,18.7,13.7,0.1,47.344747472
40,73,60656,9,15.2,11.1,0,17.55419481
40,75,38209,17.5,19.5,14.2,0,8.5786509619
40,77,42363,15.6,21,18.9,0.4,13.949740473
40,79,39769,17.3,17.5,18,0.1,31.369947281
40,81,49362,10,17.6,13.5,0.1,36.621214706
40,83,62035,8.9,14.7,12,0.4,64.544592052
40,85,52007,9.1,19,12.4,0.3,19.950901733
40,87,64492,6.8,15,12,0,70.917809271
40,89,35829,18.6,17.6,21,0.4,17.738738661
40,91,37086,16.1,24.6,18.2,0.4,31.693954432
40,93,54118,8.2,19.8,10.4,0,7.9884816819
40,95,45828,11.8,21.7,17.8,0.3,45.562258785
40,97,48853,13.6,17.9,15.5,0.1,62.711975408
40,99,51490,9.3,18.9,14.1,0,33.798980541
40,101,42689,15.9,16.2,17.7,0.5,83.882314103
40,103,53253,7.7,18.5,8.1,0.6,15.207974671
40,105,41895,13,19,17.5,0.2,17.807863609
40,107,38527,17.8,17.3,23.7,0.5,19.392154847
40,109,52855,12.5,13,14.4,0.6,1124.9568909
40,111,42175,16.4,17.8,16,0.2,55.151326485
40,113,47789,11.6,18.6,12.4,0.2,20.90398952
40,115,39070,16,18,16.7,0.4,66.11277109
40,117,47413,11.5,18.6,15.2,0.3,28.81316326
40,119,40944,13,11.8,12.1,1.2,119.40993544
40,121,45346,12.5,19.2,17.2,0.1,33.438017656
40,123,49235,10.6,16,16.8,0.6,53.142457435
40,125,47683,11.9,15.8,14.3,0.2,92.146201127
40,127,37457,13.7,22.5,17.9,0,7.9510610878
40,129,47667,16.3,19.1,14.6,0.3,3.1398806075
40,131,62949,7.3,15.6,10.9,0,136.84777519
40,133,38706,15.5,17.4,19.6,0.2,38.332441103
40,135,38328,18.8,18,19,0.4,61.72325706
40,137,46166,11.3,18.8,13.7,0.1,49.578461495
40,139,50450,12.1,11.1,15.7,0.2,9.7894775523
40,141,40462,16.9,19.3,15.7,0.4,8.3224841809
40,143,53902,11.4,13.6,14,0.6,1142.9119618
40,145,61566,7.7,15.6,11.4,0.1,144.72435257
40,147,52103,10.7,19,13.4,0.1,124.00494179
40,149,52510,10.9,17.4,11.2,0,10.882379619
40,151,56899,8.4,16.4,12.3,0,6.8350182087
40,153,58706,8.6,14.5,10.9,0,16.262656195
41,1,43921,10.9,25.5,8.2,0,5.2555982087
41,3,58655,7.5,15.1,5.6,2.4,137.81919361
41,5,76597,5.7,17,5.6,2.8,223.54826862
41,7,52583,5.6,20.8,8.7,1.4,48.571508088
41,9,59714,7.5,17.9,5.9,0.4,79.551515045
41,11,43308,12.6,25,7.8,0.5,40.403599241
41,13,44524,10.1,24.6,7.8,0,8.1922054821
41,15,46396,9.1,33.1,6.6,0.1,14.078396693
41,17,63680,7.3,19.1,8.6,0.4,65.512630726
41,19,45812,11.3,24.6,6.5,0.2,22.038774258
41,21,42976,3.4,25.4,9.3,0,1.5870889458
41,23,45357,7.6,28.3,6.2,0.2,1.5899583374
41,25,41797,11.9,23.5,6.8,0.1,0.7294928415
41,27,62935,4.5,15,8.6,0.4,44.785494437
41,29,50851,11.5,21,7.8,1.1,79.383302602
41,31,50339,11.3,18.5,10.2,1.1,13.835407554
41,33,43046,13,25.3,8.1,0.4,53.389719869
41,35,43522,14,20.2,8.5,0.6,11.482571274
41,37,36627,15.3,24.3,8.2,0.2,0.9668739251
41,39,49958,10.3,18.3,7.6,3.1,83.859255658
41,41,46061,11.2,27.1,9.9,1.2,50.929541696
41,43,52097,10.5,17.9,7.1,0.5,56.72720331
41,45,42478,17.1,16.1,9.6,0.3,3.0918178105
41,47,56097,10.7,15,8.5,1.8,294.62141393
41,49,55440,11.1,14.8,9.8,0.3,5.7142735901
41,51,64337,9.5,12.6,7.1,11.6,1885.5092324
41,53,58344,9,17.2,6.3,0.6,116.18606273
41,55,48056,7.8,25.7,12.8,0.3,2.1612053087
41,57,47500,8.8,24.4,7.4,1,24.525359167
41,59,51887,13.8,14.9,7.7,0.4,24.242337186
41,61,48617,10.5,19.4,7.9,0.4,13.174169677
41,63,44953,11.5,27.8,6.2,0,2.2912384394
41,65,50973,9.9,20,8.3,0.4,11.20557837
41,67,78010,6.4,12.6,6.8,6.1,830.61446109
41,69,33456,12.1,34.2,6.5,0,0.7762140631
41,71,59484,10.6,16.3,6.4,0.7,149.60215985
42,1,64507,5.8,19.2,5.8,0.3,198.59524445
42,3,58383,7.9,18.1,4.3,9.5,1665.5479101
42,5,49032,8.6,21,5,0.7,99.105781763
42,7,55828,7.6,20.5,4.4,2,377.09710119
42,9,49146,8.7,21.8,7.2,0.5,47.306013177
42,11,61522,9.1,16.6,6.7,1.6,491.78051037
42,13,47969,10.6,19.8,5.3,1.2,231.70158614
42,15,51457,8,20.3,6.8,0.2,52.573032394
42,17,86055,4,17.6,4.3,3.3,1039.4906596
42,19,68472,5.4,17.7,3.5,0.6,237.92159069
42,21,45901,10.4,21.4,4.6,1.1,189.13291868
42,23,41485,9.4,26.2,3.1,0.2,11.223253065
42,25,53624,8.4,20.1,5.2,0.5,168.34632481
42,27,58055,5.5,13.3,5.5,5.4,146.4651832
42,29,96726,4,15.4,5.9,2.7,699.4921241
42,31,45625,9.9,18.7,8,0,63.974267484
42,33,47270,10.1,19.7,5.7,0.2,69.237526374
42,35,49234,10.3,18,7.9,0.1,43.505279213
42,37,49889,7.9,18.4,4.7,0.2,134.50285088
42,39,49144,10.2,19.4,9.4,0.5,83.600582285
42,41,68895,4.4,17.8,5.8,0.7,464.49105414
42,43,58916,9.1,16.1,5.9,2.4,530.20538373
42,45,71539,7.1,15.7,5.4,10.5,3083.2498462
42,47,51112,7,21.1,3.1,0.6,36.150608763
42,49,49716,11,16.8,5.5,1.9,337.55736828
42,51,44476,13.1,20.1,5.3,0.3,163.56471524
42,53,38383,7.6,22.1,3.4,0.1,16.961175813
42,55,59713,7.5,18.8,9.8,0.1,200.73439178
42,57,51259,8.5,20.6,6.9,0.1,33.207529634
42,59,54121,10.4,18,5.2,0.1,62.911894676
42,61,48597,9.5,20,5.3,0.2,51.613688264
42,63,46877,8.2,18.2,8.7,0.8,101.6217853
42,65,46818,10.1,20.1,7.5,0.6,66.558315824
42,67,52765,6.9,19.4,10.5,0.2,63.269337766
42,69,50875,10.7,19.3,5,0.9,457.0334112
42,71,63823,6.4,17.1,12,1.2,578.1440906
42,73,48860,10.5,21.1,5.1,0.9,239.37776967
42,75,59114,8.3,18.8,9.4,0.9,391.89646274
42,77,62178,9.3,16.2,7,2.1,1069.5744582
42,79,51646,11,19.4,5.5,1.1,356.66195853
42,81,52407,9.6,18.5,5.9,1.1,92.205620026
42,83,46953,11.7,18.5,4.8,0.9,41.48873934
42,85,48768,10.7,20.7,6.4,0.3,162.70848002
42,87,47526,9.9,20.8,12.5,0.1,112.24554929
42,89,63931,8.4,16.3,7.1,4.3,279.9324603
42,91,88166,4.1,17,3.8,5.4,1720.4403096
42,93,57183,6.6,20.4,5.4,0.5,139.9697778
42,95,67565,6.4,18.2,5.5,1.9,825.58117284
42,97,47063,9.4,20.5,5.9,0.2,198.34400703
42,99,62266,4.8,17.4,9,0.3,83.909955336
42,101,43744,19.6,13.2,9.1,25,11796.782748
42,103,64247,8.3,21.4,6,2.5,102.40925076
42,105,42821,9.4,22.8,7.2,0,15.28313493
42,107,49190,9.3,19.7,6.1,0.6,181.548044
42,109,57638,7.7,17.8,11.9,0.1,122.79216121
42,111,48224,8.9,21.3,7.4,0.1,68.363626408
42,113,47346,6.3,27,8.6,0,13.481806501
42,115,53059,8.4,22.2,7.2,0.1,48.971707315
42,117,50667,9.2,20.8,7.8,0.6,35.801696889
42,119,56026,8,17.2,10.3,0.1,142.18097912
42,121,47982,9.8,21.1,6.6,0.4,75.143362613
42,123,48409,9,21.7,5.3,0.3,44.326762049
42,125,61567,6.4,19.6,4,1.5,241.38631598
42,127,54851,6.9,22.9,5.9,1,70.784131107
42,129,58866,6.7,21.6,3.8,1.1,339.3825051
42,131,59308,7.5,19.7,4.8,0.5,67.438935335
42,133,63902,7,16.7,5.6,0.8,496.54394588
44,1,75578,5.7,19.2,2.5,2.4,2008.8848537
44,3,70223,4.8,18.1,3.7,1.2,974.64998975
44,5,77237,5.6,20.9,4.1,1.5,801.28864723
44,7,55233,12.2,14.7,6.4,3.3,1560.3245879
44,9,81301,5.2,19.4,3.2,1,381.3700942
45,1,36685,16.8,20.5,11.6,0.6,49.909760456
45,3,50036,12.9,18.3,11.3,0.2,159.59199841
45,5,24560,20.9,18.4,12.1,2.3,21.289388396
45,7,47906,11.6,17.5,10.6,0.1,283.75304725
45,9,32229,18.3,20.3,12.6,2,35.757981075
45,11,36566,20.7,17.1,13.3,0.3,38.05032877
45,13,63110,7.1,25.7,11.4,0.4,333.45829391
45,15,59995,9,13,11.1,0.4,206.4992844
45,17,44534,11.1,21.6,11.6,0.3,38.181620933
45,19,61028,9.5,15.4,10.8,1.3,448.18214778
45,21,35836,14.9,16,11,0.1,145.67691039
45,23,40080,16.4,17.8,10,0.4,55.529790138
45,25,40033,17.4,17.2,12.4,0.5,57.134944108
45,27,37525,18.3,21.9,11.3,0.8,55.596729559
45,29,36276,16.7,19.2,11.5,0,35.662753112
45,31,36254,17.3,17.7,11.3,0.2,118.83322041
45,33,29362,28.5,15.6,14.5,0,75.244323087
45,35,61698,8.8,13.1,9.3,0.4,286.33614908
45,37,49200,12.2,17.8,9.1,1.5,54.43875086
45,39,36294,17.3,19.7,12,0.2,32.561333629
45,41,45479,14.8,15.9,10.4,0.4,172.75603372
45,43,48071,12.8,26.2,11.9,0.7,77.012500863
45,45,56789,8.9,15,11.4,0.5,666.82074767
45,47,40982,17.1,17.7,12.9,0.4,155.72329979
45,49,32453,15,17.6,10,0.7,34.326551968
45,51,48279,11.7,22.2,14.2,0.2,312.51662259
45,53,41930,15,17.1,17.6,0.4,45.901637101
45,55,49392,12.4,17.6,10.6,0.1,91.590862268
45,57,55223,10.9,20.1,10.1,0.3,178.50602283
45,59,41578,15.5,17.6,11.7,0.3,94.559181937
45,61,31651,17.4,17.4,10.2,0.4,41.025462569
45,63,59593,9.4,15,10.1,0.2,427.40105136
45,65,42262,13.5,32.3,8,0.3,26.349854655
45,67,33046,18.2,18.3,13.3,0.9,62.660178447
45,69,34203,22.9,16.7,11.8,0.4,54.426815956
45,71,42765,13.3,18.7,9,0.1,61.011636582
45,73,46056,12.7,22.4,12.2,0.8,126.96524257
45,75,36188,19.1,18.4,12.4,0.3,77.891551197
45,77,47024,9.3,15.9,10,1,255.31145916
45,79,53922,11.4,11.9,9.2,1.1,548.98298233
45,81,44486,11.9,18.8,13.5,1.7,45.19917996
45,83,50179,10.9,15.7,10.9,0.4,395.89874684
45,85,43792,16.2,15.5,12.2,0.3,160.46489451
45,87,40120,17.9,19.4,9.7,0.2,53.126302935
45,89,32351,19.2,19.2,9.8,0.9,32.508156833
45,91,62431,8.6,13.7,8.7,0.4,412.7959259
46,3,59293,5.6,19.5,6.6,0,3.8830703924
46,5,51700,12.9,16.6,6.6,1.4,14.660260714
46,7,48348,21.8,11.5,21.3,1,2.8405212241
46,9,54450,4.9,20.8,4.5,0,12.245598379
46,11,56370,5.7,11.2,6,0.3,44.276484068
46,13,56455,8,16.6,8,0.2,22.67268587
46,15,50839,9.8,17.3,9.6,2.3,6.4815654303
46,17,32500,36,8.4,42.4,0,4.1620245314
46,19,44387,7.2,19.4,13,0,4.6350751486
46,21,52500,3,24.9,1.7,0,1.875485167
46,23,46389,11.9,18.2,19,0.4,8.4666060845
46,25,47798,7.7,20.7,7.8,0,3.9014054697
46,27,43189,11.9,11.5,7.5,0.7,34.147945066
46,29,54774,7.8,16.5,5.5,0.4,40.735323883
46,31,35441,33.1,10.7,24.6,0.6,1.6544558133
46,33,55472,10.3,27.9,10.5,0.6,5.7625602343
46,35,47772,6.7,17.7,5.8,1.5,45.393685402
46,37,44145,16.5,25.3,11.5,0.3,5.2737273882
46,39,57930,5.4,21.2,6.5,0,6.986879309
46,41,43954,25,9.6,28.8,0.3,2.5589705808
46,43,57419,4.2,23.6,13.8,0.4,6.7646941259
46,45,68551,3.2,20,7.1,0,3.4005912475
46,47,50837,10,26.5,9.5,0.3,3.8582917107
46,49,53889,0.4,25.4,10.5,0,2.3418758909
46,51,62532,3.2,20.1,5.3,0.1,10.348580642
46,53,44479,9.9,24.3,11,0,4.1233571912
46,55,37420,12.2,24.1,9,0,1.0488576792
46,57,65050,3.2,16.1,5.2,0,12.158786094
46,59,52438,8,24,5.2,0.5,2.2211399913
46,61,63036,4.3,14.7,5.7,0.2,7.9454800548
46,63,57365,2.6,17.8,6.9,0,0.4858567019
46,65,63564,6.7,16.1,6.6,0.8,23.63501052
46,67,54868,6.3,23,5.6,0,8.9678730152
46,69,54891,6.3,26,5,0.5,1.5116843566
46,71,33438,32.8,14.2,26.4,2.2,1.7941044306
46,73,49519,4.8,27,6.3,1.4,3.8260312882
46,75,41103,7.7,24.5,13.2,0,0.9312427751
46,77,59375,5,22.4,3.5,0.2,5.9346082998
46,79,59232,3.4,20.1,7.4,0.2,22.734403826
46,81,52245,5.7,20.1,9.7,0.3,32.302864805
46,83,81422,1.8,11.6,4.5,0,105.88729235
46,85,53263,15.8,15.3,17.1,0.6,2.3024741446
46,87,62234,5.7,18.7,8.9,0.9,9.7282275943
46,89,43804,6.5,29.3,8.5,0.4,2.0930046666
46,91,63594,5.1,20,8.2,0,5.88816908
46,93,59218,4.6,14.1,10.2,0.1,8.1626446059
46,95,31222,38,14.9,35.2,0.7,1.576501095
46,97,51394,5.6,21.1,7.9,1.2,3.8865583774
46,99,60028,7.6,12.4,7.4,0.9,239.37250132
46,101,58167,7.9,18,10.7,0.1,12.661166272
46,102,30347,45.1,6.8,35.6,2.4,6.7715855051
46,103,55024,9.2,16.7,11.2,0.6,40.973936642
46,105,56850,8.8,22.8,9.3,0.7,0.9980978405
46,107,53600,4.3,27.9,5.4,0,2.5001806169
46,109,50495,13.7,19.1,19.4,0.7,9.4400913755
46,111,54899,5,18.8,7.3,0,4.1177106828
46,115,52729,5.9,20.2,6.7,0,4.2407384952
46,117,71763,2.4,18.3,5.6,1.4,2.1447881755
46,119,64028,2.7,22.5,6.7,0,1.3817111662
46,121,24257,52.1,7.5,30.5,2,7.3289882057
46,123,51027,17,22.1,7.6,0,3.374351016
46,125,55380,6.4,20.3,6,0.1,13.586920554
46,127,69563,4.3,16.9,5.9,0.1,34.577896105
46,129,52123,2.9,23.4,10.4,1,7.6695990747
46,135,54694,7.4,18,6.2,1,43.772977624
46,137,37143,32.1,9,25,0.1,1.4052331729
47,1,49376,13.5,19.4,9.2,0.3,228.28363229
47,3,48945,12,14.8,11.3,0.2,104.95964575
47,5,33125,13.9,23.9,9.7,0.6,40.98337614
47,7,42889,15.4,18.1,13,0.7,37.06433432
47,9,54140,8.3,19.5,8.8,0.2,238.15910556
47,11,48140,12.1,16.6,11.8,0.2,328.83989693
47,13,38170,14.7,20.2,11.3,0.1,82.971393082
47,15,49523,12.5,18.3,10.1,0,55.25619499
47,17,40810,13.6,19.8,8.1,0.1,46.459712983
47,19,36589,17.8,20.8,11.9,0.1,165.24432053
47,21,58641,6.3,14.2,9.5,0.4,134.42534173
47,23,45667,13.2,16.6,12,0.2,60.534846847
47,25,36077,18.1,19.1,7.8,0.2,73.536559547
47,27,31487,19.6,24,11.1,0,32.193754529
47,29,33614,19.9,20.3,11.2,0,82.552409907
47,31,47998,10.3,17.1,9.7,0,131.75945428
47,33,42047,13.9,18.2,12.5,0,53.59129453
47,35,43893,10.5,29.9,9.7,0,88.825806199
47,37,56507,12.4,11.7,12.6,2.1,1378.7692334
47,39,40233,14.3,23.2,8.4,0.4,34.931930106
47,41,44134,14.1,18,12.2,0,67.309450223
47,43,50549,10.1,15.5,11.7,0.1,110.12082279
47,45,43762,14.6,16.9,9.2,0,72.526396216
47,47,59017,9.8,20,7.6,0.1,58.363280283
47,49,35084,18.6,20.7,9.7,0.1,37.14861942
47,51,49038,11.5,19.1,7.1,0,76.119714867
47,53,41886,13.5,17.7,8,0.1,81.51538059
47,55,47528,10,19.4,9.5,0,48.228005745
47,57,42997,14.1,19.5,10.6,0.5,83.111614359
47,59,40138,13.3,20.8,9.5,0,111.01328032
47,61,36987,19.3,20.4,17,0,37.251271703
47,63,42589,14.6,17.9,11.1,0.4,402.84412486
47,65,53035,9.1,16.9,9,1.1,678.14667411
47,67,28990,20.8,20,11.7,1.1,29.776382237
47,69,38651,15,17.5,10.9,0.1,37.51442128
47,71,39798,14.8,21.9,11.4,0.2,44.432267403
47,73,40335,15.4,20,9.2,0.4,116.59066506
47,75,38362,13.3,17.3,10.3,0,32.458755597
47,77,42430,14,17.5,9.4,0.1,54.070230938
47,79,40837,14.8,22.3,9.2,0.1,57.563381912
47,81,41998,12.9,16.4,8.9,0.1,41.108051519
47,83,43964,9.9,21.1,9.7,0.5,40.944879201
